# B = brightest mass bin, L = leading fragment, M = main
# Time (s), B ht (km), B len (km), B vel (km/s), L ht (km), L len (km), L vel (km/s), L dyn press (Gamma = 1.0; MPa), M ht (km), M len (km), M vel (km/s), M dyn press (Gamma = 1.0; MPa), Tau total (%), Tau main (%), Tau grain (%), Abs mag total, Abs mag main, Abs mag grain, log10 Lum total (W), log10 Lum main (W), log10 Lum grain (W), log10 Electron line density (-/m), Mass total (kg), Mass main (kg)
5.00000e-03,1.79737e+02,3.00455e-01,6.00910e+01,1.79737e+02,3.00455e-01,6.00910e+01,1.80115e-06,1.79737e+02,3.00455e-01,6.00910e+01,1.80115e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.08429e+01,1.08429e+01,inf,-1.41290e+00,-1.41290e+00,-inf,1.18824e+01,9.86985e-07,9.86985e-07
1.00000e-02,1.79473e+02,6.00910e-01,6.00910e+01,1.79473e+02,6.00910e-01,6.00910e+01,1.80778e-06,1.79473e+02,6.00910e-01,6.00910e+01,1.80778e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.08390e+01,1.08390e+01,inf,-1.41131e+00,-1.41131e+00,-inf,1.18840e+01,9.86970e-07,9.86970e-07
1.50000e-02,1.79210e+02,9.01365e-01,6.00910e+01,1.79210e+02,9.01365e-01,6.00910e+01,1.81515e-06,1.79210e+02,9.01365e-01,6.00910e+01,1.81515e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.08346e+01,1.08346e+01,inf,-1.40954e+00,-1.40954e+00,-inf,1.18857e+01,9.86955e-07,9.86955e-07
2.00000e-02,1.78946e+02,1.20182e+00,6.00910e+01,1.78946e+02,1.20182e+00,6.00910e+01,1.82327e-06,1.78946e+02,1.20182e+00,6.00910e+01,1.82327e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.08297e+01,1.08297e+01,inf,-1.40761e+00,-1.40761e+00,-inf,1.18877e+01,9.86940e-07,9.86940e-07
2.50000e-02,1.78683e+02,1.50227e+00,6.00909e+01,1.78683e+02,1.50227e+00,6.00909e+01,1.83210e-06,1.78683e+02,1.50227e+00,6.00909e+01,1.83210e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.08245e+01,1.08245e+01,inf,-1.40552e+00,-1.40552e+00,-inf,1.18898e+01,9.86925e-07,9.86925e-07
3.00000e-02,1.78419e+02,1.80273e+00,6.00909e+01,1.78419e+02,1.80273e+00,6.00909e+01,1.84165e-06,1.78419e+02,1.80273e+00,6.00909e+01,1.84165e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.08189e+01,1.08189e+01,inf,-1.40326e+00,-1.40326e+00,-inf,1.18920e+01,9.86909e-07,9.86909e-07
3.50000e-02,1.78156e+02,2.10318e+00,6.00909e+01,1.78156e+02,2.10318e+00,6.00909e+01,1.85188e-06,1.78156e+02,2.10318e+00,6.00909e+01,1.85188e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.08129e+01,1.08129e+01,inf,-1.40086e+00,-1.40086e+00,-inf,1.18944e+01,9.86894e-07,9.86894e-07
4.00000e-02,1.77893e+02,2.40364e+00,6.00909e+01,1.77893e+02,2.40364e+00,6.00909e+01,1.86279e-06,1.77893e+02,2.40364e+00,6.00909e+01,1.86279e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.08065e+01,1.08065e+01,inf,-1.39831e+00,-1.39831e+00,-inf,1.18970e+01,9.86879e-07,9.86879e-07
4.50000e-02,1.77629e+02,2.70409e+00,6.00909e+01,1.77629e+02,2.70409e+00,6.00909e+01,1.87438e-06,1.77629e+02,2.70409e+00,6.00909e+01,1.87438e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.07998e+01,1.07998e+01,inf,-1.39563e+00,-1.39563e+00,-inf,1.18997e+01,9.86863e-07,9.86863e-07
5.00000e-02,1.77366e+02,3.00455e+00,6.00909e+01,1.77366e+02,3.00455e+00,6.00909e+01,1.88662e-06,1.77366e+02,3.00455e+00,6.00909e+01,1.88662e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.07927e+01,1.07927e+01,inf,-1.39281e+00,-1.39281e+00,-inf,1.19025e+01,9.86848e-07,9.86848e-07
5.50000e-02,1.77102e+02,3.30500e+00,6.00909e+01,1.77102e+02,3.30500e+00,6.00909e+01,1.89950e-06,1.77102e+02,3.30500e+00,6.00909e+01,1.89950e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.07853e+01,1.07853e+01,inf,-1.38985e+00,-1.38985e+00,-inf,1.19054e+01,9.86832e-07,9.86832e-07
6.00000e-02,1.76839e+02,3.60546e+00,6.00909e+01,1.76839e+02,3.60546e+00,6.00909e+01,1.91302e-06,1.76839e+02,3.60546e+00,6.00909e+01,1.91302e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.07776e+01,1.07776e+01,inf,-1.38678e+00,-1.38678e+00,-inf,1.19085e+01,9.86816e-07,9.86816e-07
6.50000e-02,1.76576e+02,3.90591e+00,6.00909e+01,1.76576e+02,3.90591e+00,6.00909e+01,1.92716e-06,1.76576e+02,3.90591e+00,6.00909e+01,1.92716e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.07697e+01,1.07697e+01,inf,-1.38359e+00,-1.38359e+00,-inf,1.19117e+01,9.86800e-07,9.86800e-07
7.00000e-02,1.76312e+02,4.20636e+00,6.00908e+01,1.76312e+02,4.20636e+00,6.00908e+01,1.94192e-06,1.76312e+02,4.20636e+00,6.00908e+01,1.94192e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.07614e+01,1.07614e+01,inf,-1.38028e+00,-1.38028e+00,-inf,1.19150e+01,9.86784e-07,9.86784e-07
7.50000e-02,1.76049e+02,4.50682e+00,6.00908e+01,1.76049e+02,4.50682e+00,6.00908e+01,1.95729e-06,1.76049e+02,4.50682e+00,6.00908e+01,1.95729e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.07528e+01,1.07528e+01,inf,-1.37686e+00,-1.37686e+00,-inf,1.19184e+01,9.86768e-07,9.86768e-07
8.00000e-02,1.75786e+02,4.80727e+00,6.00908e+01,1.75786e+02,4.80727e+00,6.00908e+01,1.97326e-06,1.75786e+02,4.80727e+00,6.00908e+01,1.97326e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.07440e+01,1.07440e+01,inf,-1.37334e+00,-1.37334e+00,-inf,1.19220e+01,9.86751e-07,9.86751e-07
8.50000e-02,1.75522e+02,5.10773e+00,6.00908e+01,1.75522e+02,5.10773e+00,6.00908e+01,1.98981e-06,1.75522e+02,5.10773e+00,6.00908e+01,1.98981e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.07350e+01,1.07350e+01,inf,-1.36971e+00,-1.36971e+00,-inf,1.19256e+01,9.86735e-07,9.86735e-07
9.00000e-02,1.75259e+02,5.40818e+00,6.00908e+01,1.75259e+02,5.40818e+00,6.00908e+01,2.00696e-06,1.75259e+02,5.40818e+00,6.00908e+01,2.00696e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.07257e+01,1.07257e+01,inf,-1.36599e+00,-1.36599e+00,-inf,1.19293e+01,9.86718e-07,9.86718e-07
9.50000e-02,1.74995e+02,5.70863e+00,6.00908e+01,1.74995e+02,5.70863e+00,6.00908e+01,2.02468e-06,1.74995e+02,5.70863e+00,6.00908e+01,2.02468e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.07161e+01,1.07161e+01,inf,-1.36218e+00,-1.36218e+00,-inf,1.19331e+01,9.86701e-07,9.86701e-07
1.00000e-01,1.74732e+02,6.00909e+00,6.00908e+01,1.74732e+02,6.00909e+00,6.00908e+01,2.04296e-06,1.74732e+02,6.00909e+00,6.00908e+01,2.04296e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.07064e+01,1.07064e+01,inf,-1.35828e+00,-1.35828e+00,-inf,1.19370e+01,9.86684e-07,9.86684e-07
1.05000e-01,1.74469e+02,6.30954e+00,6.00908e+01,1.74469e+02,6.30954e+00,6.00908e+01,2.06182e-06,1.74469e+02,6.30954e+00,6.00908e+01,2.06182e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.06964e+01,1.06964e+01,inf,-1.35429e+00,-1.35429e+00,-inf,1.19410e+01,9.86667e-07,9.86667e-07
1.10000e-01,1.74205e+02,6.61000e+00,6.00907e+01,1.74205e+02,6.61000e+00,6.00907e+01,2.08123e-06,1.74205e+02,6.61000e+00,6.00907e+01,2.08123e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.06863e+01,1.06863e+01,inf,-1.35023e+00,-1.35023e+00,-inf,1.19451e+01,9.86650e-07,9.86650e-07
1.15000e-01,1.73942e+02,6.91045e+00,6.00907e+01,1.73942e+02,6.91045e+00,6.00907e+01,2.10119e-06,1.73942e+02,6.91045e+00,6.00907e+01,2.10119e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.06759e+01,1.06759e+01,inf,-1.34609e+00,-1.34609e+00,-inf,1.19492e+01,9.86633e-07,9.86633e-07
1.20000e-01,1.73679e+02,7.21090e+00,6.00907e+01,1.73679e+02,7.21090e+00,6.00907e+01,2.12170e-06,1.73679e+02,7.21090e+00,6.00907e+01,2.12170e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.06654e+01,1.06654e+01,inf,-1.34188e+00,-1.34188e+00,-inf,1.19534e+01,9.86615e-07,9.86615e-07
1.25000e-01,1.73415e+02,7.51136e+00,6.00907e+01,1.73415e+02,7.51136e+00,6.00907e+01,2.14275e-06,1.73415e+02,7.51136e+00,6.00907e+01,2.14275e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.06547e+01,1.06547e+01,inf,-1.33760e+00,-1.33760e+00,-inf,1.19577e+01,9.86597e-07,9.86597e-07
1.30000e-01,1.73152e+02,7.81181e+00,6.00907e+01,1.73152e+02,7.81181e+00,6.00907e+01,2.16433e-06,1.73152e+02,7.81181e+00,6.00907e+01,2.16433e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.06438e+01,1.06438e+01,inf,-1.33325e+00,-1.33325e+00,-inf,1.19620e+01,9.86579e-07,9.86579e-07
1.35000e-01,1.72889e+02,8.11226e+00,6.00907e+01,1.72889e+02,8.11226e+00,6.00907e+01,2.18644e-06,1.72889e+02,8.11226e+00,6.00907e+01,2.18644e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.06328e+01,1.06328e+01,inf,-1.32884e+00,-1.32884e+00,-inf,1.19664e+01,9.86561e-07,9.86561e-07
1.40000e-01,1.72625e+02,8.41272e+00,6.00907e+01,1.72625e+02,8.41272e+00,6.00907e+01,2.20908e-06,1.72625e+02,8.41272e+00,6.00907e+01,2.20908e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.06216e+01,1.06216e+01,inf,-1.32437e+00,-1.32437e+00,-inf,1.19709e+01,9.86543e-07,9.86543e-07
1.45000e-01,1.72362e+02,8.71317e+00,6.00907e+01,1.72362e+02,8.71317e+00,6.00907e+01,2.23224e-06,1.72362e+02,8.71317e+00,6.00907e+01,2.23224e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.06103e+01,1.06103e+01,inf,-1.31985e+00,-1.31985e+00,-inf,1.19754e+01,9.86525e-07,9.86525e-07
1.50000e-01,1.72099e+02,9.01362e+00,6.00906e+01,1.72099e+02,9.01362e+00,6.00906e+01,2.25592e-06,1.72099e+02,9.01362e+00,6.00906e+01,2.25592e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.05989e+01,1.05989e+01,inf,-1.31527e+00,-1.31527e+00,-inf,1.19800e+01,9.86506e-07,9.86506e-07
1.55000e-01,1.71835e+02,9.31408e+00,6.00906e+01,1.71835e+02,9.31408e+00,6.00906e+01,2.28011e-06,1.71835e+02,9.31408e+00,6.00906e+01,2.28011e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.05873e+01,1.05873e+01,inf,-1.31064e+00,-1.31064e+00,-inf,1.19846e+01,9.86487e-07,9.86487e-07
1.60000e-01,1.71572e+02,9.61453e+00,6.00906e+01,1.71572e+02,9.61453e+00,6.00906e+01,2.30480e-06,1.71572e+02,9.61453e+00,6.00906e+01,2.30480e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.05756e+01,1.05756e+01,inf,-1.30597e+00,-1.30597e+00,-inf,1.19893e+01,9.86468e-07,9.86468e-07
1.65000e-01,1.71309e+02,9.91498e+00,6.00906e+01,1.71309e+02,9.91498e+00,6.00906e+01,2.33000e-06,1.71309e+02,9.91498e+00,6.00906e+01,2.33000e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.05638e+01,1.05638e+01,inf,-1.30126e+00,-1.30126e+00,-inf,1.19940e+01,9.86449e-07,9.86449e-07
1.70000e-01,1.71045e+02,1.02154e+01,6.00906e+01,1.71045e+02,1.02154e+01,6.00906e+01,2.35570e-06,1.71045e+02,1.02154e+01,6.00906e+01,2.35570e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.05519e+01,1.05519e+01,inf,-1.29650e+00,-1.29650e+00,-inf,1.19988e+01,9.86429e-07,9.86429e-07
1.75000e-01,1.70782e+02,1.05159e+01,6.00906e+01,1.70782e+02,1.05159e+01,6.00906e+01,2.38190e-06,1.70782e+02,1.05159e+01,6.00906e+01,2.38190e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.05399e+01,1.05399e+01,inf,-1.29170e+00,-1.29170e+00,-inf,1.20036e+01,9.86409e-07,9.86409e-07
1.80000e-01,1.70519e+02,1.08163e+01,6.00906e+01,1.70519e+02,1.08163e+01,6.00906e+01,2.40859e-06,1.70519e+02,1.08163e+01,6.00906e+01,2.40859e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.05279e+01,1.05279e+01,inf,-1.28687e+00,-1.28687e+00,-inf,1.20084e+01,9.86389e-07,9.86389e-07
1.85000e-01,1.70255e+02,1.11168e+01,6.00905e+01,1.70255e+02,1.11168e+01,6.00905e+01,2.43577e-06,1.70255e+02,1.11168e+01,6.00905e+01,2.43577e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.05157e+01,1.05157e+01,inf,-1.28200e+00,-1.28200e+00,-inf,1.20133e+01,9.86369e-07,9.86369e-07
1.90000e-01,1.69992e+02,1.14172e+01,6.00905e+01,1.69992e+02,1.14172e+01,6.00905e+01,2.46343e-06,1.69992e+02,1.14172e+01,6.00905e+01,2.46343e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.05035e+01,1.05035e+01,inf,-1.27710e+00,-1.27710e+00,-inf,1.20182e+01,9.86349e-07,9.86349e-07
1.95000e-01,1.69729e+02,1.17177e+01,6.00905e+01,1.69729e+02,1.17177e+01,6.00905e+01,2.49157e-06,1.69729e+02,1.17177e+01,6.00905e+01,2.49157e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.04911e+01,1.04911e+01,inf,-1.27218e+00,-1.27218e+00,-inf,1.20231e+01,9.86328e-07,9.86328e-07
2.00000e-01,1.69466e+02,1.20182e+01,6.00905e+01,1.69466e+02,1.20182e+01,6.00905e+01,2.52020e-06,1.69466e+02,1.20182e+01,6.00905e+01,2.52020e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.04787e+01,1.04787e+01,inf,-1.26722e+00,-1.26722e+00,-inf,1.20281e+01,9.86307e-07,9.86307e-07
2.05000e-01,1.69202e+02,1.23186e+01,6.00905e+01,1.69202e+02,1.23186e+01,6.00905e+01,2.54930e-06,1.69202e+02,1.23186e+01,6.00905e+01,2.54930e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.04663e+01,1.04663e+01,inf,-1.26224e+00,-1.26224e+00,-inf,1.20330e+01,9.86286e-07,9.86286e-07
2.10000e-01,1.68939e+02,1.26191e+01,6.00905e+01,1.68939e+02,1.26191e+01,6.00905e+01,2.57888e-06,1.68939e+02,1.26191e+01,6.00905e+01,2.57888e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.04538e+01,1.04538e+01,inf,-1.25724e+00,-1.25724e+00,-inf,1.20381e+01,9.86265e-07,9.86265e-07
2.15000e-01,1.68676e+02,1.29195e+01,6.00904e+01,1.68676e+02,1.29195e+01,6.00904e+01,2.60892e-06,1.68676e+02,1.29195e+01,6.00904e+01,2.60892e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.04412e+01,1.04412e+01,inf,-1.25221e+00,-1.25221e+00,-inf,1.20431e+01,9.86243e-07,9.86243e-07
2.20000e-01,1.68412e+02,1.32200e+01,6.00904e+01,1.68412e+02,1.32200e+01,6.00904e+01,2.63943e-06,1.68412e+02,1.32200e+01,6.00904e+01,2.63943e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.04286e+01,1.04286e+01,inf,-1.24717e+00,-1.24717e+00,-inf,1.20481e+01,9.86221e-07,9.86221e-07
2.25000e-01,1.68149e+02,1.35204e+01,6.00904e+01,1.68149e+02,1.35204e+01,6.00904e+01,2.67041e-06,1.68149e+02,1.35204e+01,6.00904e+01,2.67041e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.04160e+01,1.04160e+01,inf,-1.24211e+00,-1.24211e+00,-inf,1.20532e+01,9.86199e-07,9.86199e-07
2.30000e-01,1.67886e+02,1.38209e+01,6.00904e+01,1.67886e+02,1.38209e+01,6.00904e+01,2.70186e-06,1.67886e+02,1.38209e+01,6.00904e+01,2.70186e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.04033e+01,1.04033e+01,inf,-1.23703e+00,-1.23703e+00,-inf,1.20583e+01,9.86177e-07,9.86177e-07
2.35000e-01,1.67623e+02,1.41213e+01,6.00904e+01,1.67623e+02,1.41213e+01,6.00904e+01,2.73376e-06,1.67623e+02,1.41213e+01,6.00904e+01,2.73376e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.03906e+01,1.03906e+01,inf,-1.23194e+00,-1.23194e+00,-inf,1.20633e+01,9.86154e-07,9.86154e-07
2.40000e-01,1.67359e+02,1.44218e+01,6.00904e+01,1.67359e+02,1.44218e+01,6.00904e+01,2.76612e-06,1.67359e+02,1.44218e+01,6.00904e+01,2.76612e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.03778e+01,1.03778e+01,inf,-1.22684e+00,-1.22684e+00,-inf,1.20685e+01,9.86131e-07,9.86131e-07
2.45000e-01,1.67096e+02,1.47222e+01,6.00903e+01,1.67096e+02,1.47222e+01,6.00903e+01,2.79894e-06,1.67096e+02,1.47222e+01,6.00903e+01,2.79894e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.03650e+01,1.03650e+01,inf,-1.22172e+00,-1.22172e+00,-inf,1.20736e+01,9.86108e-07,9.86108e-07
2.50000e-01,1.66833e+02,1.50227e+01,6.00903e+01,1.66833e+02,1.50227e+01,6.00903e+01,2.83222e-06,1.66833e+02,1.50227e+01,6.00903e+01,2.83222e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.03522e+01,1.03522e+01,inf,-1.21660e+00,-1.21660e+00,-inf,1.20787e+01,9.86084e-07,9.86084e-07
2.55000e-01,1.66569e+02,1.53231e+01,6.00903e+01,1.66569e+02,1.53231e+01,6.00903e+01,2.86595e-06,1.66569e+02,1.53231e+01,6.00903e+01,2.86595e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.03394e+01,1.03394e+01,inf,-1.21146e+00,-1.21146e+00,-inf,1.20838e+01,9.86061e-07,9.86061e-07
2.60000e-01,1.66306e+02,1.56236e+01,6.00903e+01,1.66306e+02,1.56236e+01,6.00903e+01,2.90014e-06,1.66306e+02,1.56236e+01,6.00903e+01,2.90014e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.03265e+01,1.03265e+01,inf,-1.20632e+00,-1.20632e+00,-inf,1.20890e+01,9.86037e-07,9.86037e-07
2.65000e-01,1.66043e+02,1.59240e+01,6.00903e+01,1.66043e+02,1.59240e+01,6.00903e+01,2.93477e-06,1.66043e+02,1.59240e+01,6.00903e+01,2.93477e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.03136e+01,1.03136e+01,inf,-1.20117e+00,-1.20117e+00,-inf,1.20941e+01,9.86012e-07,9.86012e-07
2.70000e-01,1.65780e+02,1.62245e+01,6.00903e+01,1.65780e+02,1.62245e+01,6.00903e+01,2.96986e-06,1.65780e+02,1.62245e+01,6.00903e+01,2.96986e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.03007e+01,1.03007e+01,inf,-1.19602e+00,-1.19602e+00,-inf,1.20993e+01,9.85988e-07,9.85988e-07
2.75000e-01,1.65516e+02,1.65249e+01,6.00902e+01,1.65516e+02,1.65249e+01,6.00902e+01,3.00539e-06,1.65516e+02,1.65249e+01,6.00902e+01,3.00539e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.02878e+01,1.02878e+01,inf,-1.19086e+00,-1.19086e+00,-inf,1.21044e+01,9.85963e-07,9.85963e-07
2.80000e-01,1.65253e+02,1.68254e+01,6.00902e+01,1.65253e+02,1.68254e+01,6.00902e+01,3.04138e-06,1.65253e+02,1.68254e+01,6.00902e+01,3.04138e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.02749e+01,1.02749e+01,inf,-1.18570e+00,-1.18570e+00,-inf,1.21096e+01,9.85938e-07,9.85938e-07
2.85000e-01,1.64990e+02,1.71258e+01,6.00902e+01,1.64990e+02,1.71258e+01,6.00902e+01,3.07782e-06,1.64990e+02,1.71258e+01,6.00902e+01,3.07782e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.02620e+01,1.02620e+01,inf,-1.18053e+00,-1.18053e+00,-inf,1.21148e+01,9.85912e-07,9.85912e-07
2.90000e-01,1.64727e+02,1.74263e+01,6.00902e+01,1.64727e+02,1.74263e+01,6.00902e+01,3.11470e-06,1.64727e+02,1.74263e+01,6.00902e+01,3.11470e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.02491e+01,1.02491e+01,inf,-1.17537e+00,-1.17537e+00,-inf,1.21199e+01,9.85886e-07,9.85886e-07
2.95000e-01,1.64463e+02,1.77267e+01,6.00902e+01,1.64463e+02,1.77267e+01,6.00902e+01,3.15204e-06,1.64463e+02,1.77267e+01,6.00902e+01,3.15204e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.02362e+01,1.02362e+01,inf,-1.17020e+00,-1.17020e+00,-inf,1.21251e+01,9.85860e-07,9.85860e-07
3.00000e-01,1.64200e+02,1.80272e+01,6.00901e+01,1.64200e+02,1.80272e+01,6.00901e+01,3.18982e-06,1.64200e+02,1.80272e+01,6.00901e+01,3.18982e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.02233e+01,1.02233e+01,inf,-1.16503e+00,-1.16503e+00,-inf,1.21303e+01,9.85834e-07,9.85834e-07
3.05000e-01,1.63937e+02,1.83276e+01,6.00901e+01,1.63937e+02,1.83276e+01,6.00901e+01,3.22806e-06,1.63937e+02,1.83276e+01,6.00901e+01,3.22806e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.02104e+01,1.02104e+01,inf,-1.15987e+00,-1.15987e+00,-inf,1.21354e+01,9.85807e-07,9.85807e-07
3.10000e-01,1.63674e+02,1.86281e+01,6.00901e+01,1.63674e+02,1.86281e+01,6.00901e+01,3.26675e-06,1.63674e+02,1.86281e+01,6.00901e+01,3.26675e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.01975e+01,1.01975e+01,inf,-1.15470e+00,-1.15470e+00,-inf,1.21406e+01,9.85780e-07,9.85780e-07
3.15000e-01,1.63411e+02,1.89285e+01,6.00901e+01,1.63411e+02,1.89285e+01,6.00901e+01,3.30589e-06,1.63411e+02,1.89285e+01,6.00901e+01,3.30589e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.01845e+01,1.01845e+01,inf,-1.14954e+00,-1.14954e+00,-inf,1.21458e+01,9.85753e-07,9.85753e-07
3.20000e-01,1.63147e+02,1.92290e+01,6.00901e+01,1.63147e+02,1.92290e+01,6.00901e+01,3.34549e-06,1.63147e+02,1.92290e+01,6.00901e+01,3.34549e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.01716e+01,1.01716e+01,inf,-1.14437e+00,-1.14437e+00,-inf,1.21509e+01,9.85725e-07,9.85725e-07
3.25000e-01,1.62884e+02,1.95294e+01,6.00900e+01,1.62884e+02,1.95294e+01,6.00900e+01,3.38555e-06,1.62884e+02,1.95294e+01,6.00900e+01,3.38555e-06,7.00000e-03,7.00000e-03,0.00000e+00,1.01587e+01,1.01587e+01,inf,-1.13921e+00,-1.13921e+00,-inf,1.21561e+01,9.85697e-07,9.85697e-07
